timestamp,asset_name,plan_category,asset_class,sub_asset_class,sector,geography,country,currency,mtm_cad,market_exposure_cad,fx_exposure_cad,duration,equity_beta,inflation_beta,fx_delta,carbon_intensity,esg_score
2026-01-20,Global RE_6347,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,613.56,613.56,122.71,-0.5,0.44,0.6,0.0,24.3,83.4
2026-01-20,Global RE_3747,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,630.49,630.49,126.1,-0.5,0.3,0.6,0.0,15.8,81.1
2026-01-20,Global RE_4019,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,631.38,631.38,126.28,-0.2,0.39,0.6,0.0,23.0,88.8
2026-01-20,Global RE_5854,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,598.12,598.12,119.62,-0.3,0.25,0.6,0.0,15.4,84.8
2026-01-20,Global RE_8953,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,585.16,585.16,117.03,0.5,0.39,0.6,0.0,14.2,85.4
2026-01-20,Global RE_2842,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,594.55,594.55,118.91,1.1,0.25,0.6,0.0,11.7,88.1
2026-01-20,Global RE_7950,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,681.69,681.69,136.34,0.4,0.23,0.6,0.0,18.7,89.7
2026-01-20,Global RE_8095,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,638.56,638.56,127.71,0.3,0.48,0.6,0.0,12.5,96.7
2026-01-20,Global RE_3519,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,623.6,623.6,124.72,-0.1,0.35,0.6,0.0,25.9,85.5
2026-01-20,Global RE_1744,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,642.43,642.43,128.49,0.7,0.59,0.6,0.0,20.1,90.7
2026-01-20,Global RE_5357,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,613.71,613.71,122.74,0.1,0.35,0.6,0.0,16.0,85.8
2026-01-20,Global RE_2697,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,594.45,594.45,118.89,0.6,0.51,0.6,0.0,25.1,88.5
2026-01-20,Global RE_6997,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,606.27,606.27,121.25,0.9,0.38,0.6,0.0,13.4,81.0
2026-01-20,Global RE_6430,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,639.07,639.07,127.81,0.3,0.41,0.6,0.0,8.2,74.3
2026-01-20,Global RE_3781,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,592.66,592.66,118.53,0.1,0.46,0.6,0.0,27.6,83.8
2026-01-20,Global RE_3480,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,599.15,599.15,119.83,0.1,0.53,0.6,0.0,19.1,77.4
2026-01-20,Global RE_4522,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,568.33,568.33,113.67,0.5,0.39,0.6,0.0,14.8,95.6
2026-01-20,Global RE_1339,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,626.09,626.09,125.22,0.4,0.38,0.6,0.0,18.6,95.8
2026-01-20,Global RE_8315,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,663.12,663.12,132.62,0.0,0.39,0.6,0.0,18.7,90.4
2026-01-20,Global RE_5245,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,608.7,608.7,121.74,-0.2,0.4,0.6,0.0,23.5,87.3
2026-01-20,Global RE_9152,Asset,Private Real Estate,Global RE,Real Estate,North America,Canada,CAD,589.36,589.36,117.87,0.8,0.33,0.6,0.0,25.4,79.8
2026-01-20,Renewables_3134,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,577.82,577.82,173.35,-0.4,0.28,0.5,1.0,12.0,89.4
2026-01-20,Renewables_8263,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,599.45,599.45,179.83,0.3,0.17,0.5,1.0,7.0,90.9
2026-01-20,Renewables_6961,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,638.26,638.26,191.48,-0.6,0.26,0.5,1.0,7.2,80.7
2026-01-20,Renewables_5695,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,587.36,587.36,176.21,0.8,0.38,0.5,1.0,12.4,76.6
2026-01-20,Renewables_4866,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,625.53,625.53,187.66,0.1,0.21,0.5,1.0,1.7,96.3
2026-01-20,Renewables_6867,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,576.49,576.49,172.95,-0.5,0.19,0.5,1.0,0.0,88.2
2026-01-20,Renewables_2353,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,620.8,620.8,186.24,-0.2,0.14,0.5,1.0,4.9,90.4
2026-01-20,Renewables_5314,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,625.74,625.74,187.72,-0.1,0.08,0.5,1.0,4.0,73.1
2026-01-20,Renewables_7376,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,565.16,565.16,169.55,0.5,0.46,0.5,1.0,8.2,80.7
2026-01-20,Renewables_8372,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,628.78,628.78,188.64,0.3,0.2,0.5,1.0,1.2,77.2
2026-01-20,Renewables_7443,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,611.5,611.5,183.45,0.6,0.35,0.5,1.0,4.1,75.7
2026-01-20,Renewables_5135,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,552.45,552.45,165.74,0.2,0.14,0.5,1.0,0.0,75.7
2026-01-20,Renewables_2306,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,618.61,618.61,185.58,-0.1,0.25,0.5,1.0,9.8,99.0
2026-01-20,Renewables_5231,Asset,Private Infrastructure,Renewables,Utilities,Europe,Germany,EUR,591.84,591.84,177.55,0.0,0.25,0.5,1.0,0.3,80.6
2026-01-20,Direct Lending_9673,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,591.99,591.99,0.0,4.3,0.22,0.0,1.0,9.1,84.4
2026-01-20,Direct Lending_6684,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,615.79,615.79,0.0,4.8,0.11,0.0,1.0,18.9,70.9
2026-01-20,Direct Lending_6587,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,592.05,592.05,0.0,3.6,0.17,0.0,1.0,18.7,69.8
2026-01-20,Direct Lending_5099,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,592.42,592.42,0.0,3.8,0.2,0.0,1.0,24.7,60.7
2026-01-20,Direct Lending_2379,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,586.64,586.64,0.0,3.9,0.23,0.0,1.0,21.2,72.9
2026-01-20,Direct Lending_1364,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,614.5,614.5,0.0,4.0,0.2,0.0,1.0,14.4,63.4
2026-01-20,Direct Lending_4433,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,613.07,613.07,0.0,3.9,0.31,0.0,1.0,10.0,83.3
2026-01-20,Direct Lending_9207,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,642.57,642.57,0.0,3.6,0.17,0.0,1.0,15.5,69.5
2026-01-20,Direct Lending_8067,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,602.58,602.58,0.0,3.6,0.23,0.0,1.0,18.0,74.2
2026-01-20,Direct Lending_7257,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,665.42,665.42,0.0,3.7,0.37,0.0,1.0,17.1,69.9
2026-01-20,Direct Lending_5064,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,662.45,662.45,0.0,3.8,-0.04,0.0,1.0,18.8,79.9
2026-01-20,Direct Lending_8059,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,626.48,626.48,0.0,3.8,0.19,0.0,1.0,23.8,73.6
2026-01-20,Direct Lending_1149,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,584.55,584.55,0.0,3.4,0.16,0.0,1.0,18.3,81.9
2026-01-20,Direct Lending_3736,Asset,Private Credit,Direct Lending,Financials,North America,USA,USD,627.01,627.01,0.0,3.1,0.26,0.0,1.0,23.6,67.5
2026-01-20,FX Forwards_7749,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-686.72,-1373.45,-1373.45,1.2,0.07,0.0,1.0,20.6,75.2
2026-01-20,FX Forwards_4906,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-611.66,-1223.33,-1223.33,0.1,0.05,0.0,1.0,23.7,67.8
2026-01-20,FX Forwards_4649,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-570.15,-1140.3,-1140.3,0.1,0.09,0.0,1.0,17.9,87.8
2026-01-20,FX Forwards_9566,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-646.57,-1293.13,-1293.13,0.1,0.0,0.0,1.0,19.9,79.1
2026-01-20,FX Forwards_9503,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-595.46,-1190.91,-1190.91,0.2,0.12,0.0,1.0,26.5,71.0
2026-01-20,FX Forwards_2431,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-594.37,-1188.74,-1188.74,-0.7,-0.02,0.0,1.0,18.8,83.4
2026-01-20,FX Forwards_7351,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-625.29,-1250.58,-1250.58,0.8,-0.01,0.0,1.0,21.7,76.6
2026-01-20,FX Forwards_7285,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-580.34,-1160.68,-1160.68,0.4,-0.11,0.0,1.0,24.3,67.6
2026-01-20,FX Forwards_8527,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-637.89,-1275.78,-1275.78,-0.1,0.05,0.0,1.0,23.1,71.8
2026-01-20,FX Forwards_9736,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-614.07,-1228.13,-1228.13,0.9,-0.19,0.0,1.0,23.0,76.4
2026-01-20,FX Forwards_8538,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-636.02,-1272.04,-1272.04,-0.7,0.05,0.0,1.0,11.9,74.1
2026-01-20,FX Forwards_9567,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-619.81,-1239.63,-1239.63,0.0,-0.07,0.0,1.0,15.9,68.6
2026-01-20,FX Forwards_3780,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-623.61,-1247.23,-1247.23,0.6,0.08,0.0,1.0,27.6,76.0
2026-01-20,FX Forwards_4737,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-649.14,-1298.28,-1298.28,-1.2,-0.01,0.0,1.0,25.9,74.3
2026-01-20,FX Forwards_3032,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-603.29,-1206.59,-1206.59,0.1,0.05,0.0,1.0,15.1,84.1
2026-01-20,FX Forwards_5570,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-608.64,-1217.27,-1217.27,0.5,0.11,0.0,1.0,16.6,75.8
2026-01-20,FX Forwards_7461,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-602.05,-1204.09,-1204.09,1.0,-0.02,0.0,1.0,22.5,66.9
2026-01-20,FX Forwards_3747,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-592.08,-1184.16,-1184.16,-0.1,0.02,0.0,1.0,22.3,89.3
2026-01-20,FX Forwards_7233,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-670.62,-1341.25,-1341.25,0.2,0.16,0.0,1.0,18.1,53.9
2026-01-20,FX Forwards_5937,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-588.38,-1176.76,-1176.76,-0.7,-0.02,0.0,1.0,15.2,74.6
2026-01-20,FX Forwards_9917,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-636.94,-1273.88,-1273.88,0.5,-0.08,0.0,1.0,22.3,70.3
2026-01-20,FX Forwards_5044,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-611.42,-1222.84,-1222.84,-0.4,-0.06,0.0,1.0,31.4,82.5
2026-01-20,FX Forwards_2674,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-568.07,-1136.13,-1136.13,0.8,-0.01,0.0,1.0,26.3,74.7
2026-01-20,FX Forwards_1383,Asset,Cash & Funding,FX Forwards,Multi,North America,USA,USD,-623.77,-1247.53,-1247.53,0.1,-0.04,0.0,1.0,12.8,92.5
2026-01-20,Pension_Obligation_Active_Members,Liability,Obligations,Actuarial,Social Security,North America,Canada,CAD,-55400.0,-55400.0,0.0,14.5,0.0,0.8,0.0,0.0,0.0
2026-01-20,Pension_Obligation_Retired_Members,Liability,Obligations,Actuarial,Social Security,North America,Canada,CAD,-55400.0,-55400.0,0.0,11.2,0.0,0.5,0.0,0.0,0.0
2026-01-19,Nominal Bonds_8765,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,579.64,579.64,57.96,8.1,-0.05,0.0,0.0,19.8,77.4
2026-01-19,Nominal Bonds_4123,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,623.16,623.16,62.32,7.4,0.11,0.0,0.0,21.3,80.1
2026-01-19,Nominal Bonds_5954,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,641.04,641.04,64.1,9.0,0.18,0.0,0.0,21.6,76.3
2026-01-19,Nominal Bonds_6050,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,599.64,599.64,59.96,8.5,0.02,0.0,0.0,17.1,72.1
2026-01-19,Nominal Bonds_7066,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,576.79,576.79,57.68,8.1,-0.05,0.0,0.0,13.0,83.8
2026-01-19,Nominal Bonds_6575,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,685.53,685.53,68.55,8.1,-0.05,0.0,0.0,20.1,66.5
2026-01-19,Nominal Bonds_9823,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,618.87,618.87,61.89,8.1,-0.14,0.0,0.0,14.4,70.1
2026-01-19,Nominal Bonds_7881,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,616.75,616.75,61.67,7.9,-0.16,0.0,0.0,20.5,78.4
2026-01-19,Nominal Bonds_9392,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,646.63,646.63,64.66,7.7,-0.1,0.0,0.0,20.7,74.3
2026-01-19,Nominal Bonds_9777,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,638.93,638.93,63.89,8.6,0.06,0.0,0.0,19.8,76.0
2026-01-19,Nominal Bonds_1044,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,624.34,624.34,62.43,7.9,-0.01,0.0,0.0,18.2,68.2
2026-01-19,Nominal Bonds_9785,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,610.26,610.26,61.03,7.8,0.02,0.0,0.0,27.1,72.6
2026-01-19,Nominal Bonds_6734,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,621.28,621.28,62.13,8.4,-0.18,0.0,0.0,13.9,69.4
2026-01-19,Nominal Bonds_7777,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,619.23,619.23,61.92,8.7,-0.07,0.0,0.0,21.0,80.1
2026-01-19,Nominal Bonds_4338,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,599.23,599.23,59.92,8.2,0.05,0.0,0.0,14.5,82.5
2026-01-19,Nominal Bonds_5564,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,595.36,595.36,59.54,8.4,0.17,0.0,0.0,25.9,79.1
2026-01-19,Nominal Bonds_9302,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,593.59,593.59,59.36,8.2,0.04,0.0,0.0,21.8,68.3
2026-01-19,Nominal Bonds_1554,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,580.08,580.08,58.01,8.6,0.12,0.0,0.0,25.7,66.6
2026-01-19,Nominal Bonds_3774,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,604.97,604.97,60.5,7.9,0.14,0.0,0.0,18.6,75.5
2026-01-19,Nominal Bonds_8636,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,554.98,554.98,55.5,7.9,-0.01,0.0,0.0,18.4,75.0
2026-01-19,Nominal Bonds_4719,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,597.2,597.2,59.72,7.6,-0.02,0.0,0.0,21.5,77.6
2026-01-19,Nominal Bonds_9890,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,620.8,620.8,62.08,8.7,0.07,0.0,0.0,21.0,79.8
2026-01-19,Nominal Bonds_8732,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,614.15,614.15,61.42,8.1,-0.11,0.0,0.0,17.9,61.6
2026-01-19,Nominal Bonds_9401,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,589.93,589.93,58.99,6.9,0.04,0.0,0.0,20.2,72.5
2026-01-19,Nominal Bonds_5350,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,616.63,616.63,61.66,8.3,-0.04,0.0,0.0,25.1,80.1
2026-01-19,Nominal Bonds_1990,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,602.76,602.76,60.28,8.5,-0.03,0.0,0.0,14.1,71.8
2026-01-19,Nominal Bonds_2340,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,632.88,632.88,63.29,7.9,-0.01,0.0,0.0,13.9,80.2
2026-01-19,Nominal Bonds_4281,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,617.34,617.34,61.73,7.9,-0.1,0.0,0.0,20.4,66.1
2026-01-19,Nominal Bonds_9106,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,627.71,627.71,62.77,8.8,-0.08,0.0,0.0,14.6,65.9
2026-01-19,Nominal Bonds_4963,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,628.52,628.52,62.85,6.6,-0.12,0.0,0.0,20.5,79.6
2026-01-19,Nominal Bonds_3698,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,606.07,606.07,60.61,8.7,0.01,0.0,0.0,25.5,64.1
2026-01-19,Nominal Bonds_4621,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,591.83,591.83,59.18,7.8,-0.06,0.0,0.0,24.0,62.6
2026-01-19,Nominal Bonds_8973,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,619.32,619.32,61.93,6.8,0.01,0.0,0.0,22.0,68.1
2026-01-19,Nominal Bonds_3590,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,655.31,655.31,65.53,8.0,0.07,0.0,0.0,16.2,73.7
2026-01-19,Nominal Bonds_3912,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,607.32,607.32,60.73,8.2,-0.12,0.0,0.0,30.6,62.2
2026-01-19,Nominal Bonds_3894,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,638.84,638.84,63.88,7.9,0.12,0.0,0.0,24.5,94.2
2026-01-19,Nominal Bonds_2083,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,619.2,619.2,61.92,8.1,-0.09,0.0,0.0,28.0,63.3
2026-01-19,Nominal Bonds_1201,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,596.79,596.79,59.68,7.8,0.08,0.0,0.0,13.9,73.5
2026-01-19,Nominal Bonds_1054,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,648.51,648.51,64.85,7.7,0.11,0.0,0.0,24.0,81.3
2026-01-19,Nominal Bonds_7372,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,580.64,580.64,58.06,7.8,0.03,0.0,0.0,14.9,80.8
2026-01-19,Nominal Bonds_6963,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,615.02,615.02,61.5,7.6,0.13,0.0,0.0,20.5,70.3
2026-01-19,Nominal Bonds_8366,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,661.14,661.14,66.11,7.6,-0.15,0.0,0.0,17.7,78.6
2026-01-19,Nominal Bonds_8557,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,608.57,608.57,60.86,7.7,0.12,0.0,0.0,17.3,74.4
2026-01-19,Nominal Bonds_2545,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,599.79,599.79,59.98,8.7,-0.07,0.0,0.0,20.1,65.4
2026-01-19,Nominal Bonds_5055,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,631.62,631.62,63.16,8.1,-0.06,0.0,0.0,18.6,59.9
2026-01-19,Nominal Bonds_1583,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,591.81,591.81,59.18,8.3,-0.03,0.0,0.0,25.4,67.0
2026-01-19,Nominal Bonds_3220,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,577.47,577.47,57.75,9.0,0.01,0.0,0.0,24.5,76.0
2026-01-19,Nominal Bonds_1166,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,639.51,639.51,63.95,9.1,0.15,0.0,0.0,19.2,63.1
2026-01-19,Nominal Bonds_5558,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,684.05,684.05,68.4,7.6,0.08,0.0,0.0,19.8,70.3
2026-01-19,Nominal Bonds_3614,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,626.26,626.26,62.63,8.0,-0.02,0.0,0.0,16.8,62.5
2026-01-19,Nominal Bonds_2925,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,616.86,616.86,61.69,8.3,0.12,0.0,0.0,22.5,77.2
2026-01-19,Nominal Bonds_6789,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,652.66,652.66,65.27,7.3,0.15,0.0,0.0,26.0,78.5
2026-01-19,Nominal Bonds_9951,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,614.63,614.63,61.46,7.8,0.21,0.0,0.0,23.1,77.0
2026-01-19,Nominal Bonds_1598,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,616.3,616.3,61.63,7.6,-0.0,0.0,0.0,18.1,66.3
2026-01-19,Nominal Bonds_1391,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,611.32,611.32,61.13,8.2,-0.14,0.0,0.0,20.3,78.8
2026-01-19,Nominal Bonds_7058,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,594.69,594.69,59.47,7.5,-0.12,0.0,0.0,17.7,77.3
2026-01-19,Nominal Bonds_4134,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,675.2,675.2,67.52,8.0,-0.08,0.0,0.0,21.1,55.3
2026-01-19,Nominal Bonds_3014,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,576.01,576.01,57.6,7.3,-0.15,0.0,0.0,22.8,83.8
2026-01-19,Nominal Bonds_6303,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,675.96,675.96,67.6,7.6,0.05,0.0,0.0,14.3,84.9
2026-01-19,Nominal Bonds_4646,Asset,Fixed Income,Nominal Bonds,Government,North America,Canada,CAD,635.66,635.66,63.57,7.7,-0.07,0.0,0.0,13.1,71.7
2026-01-19,Real Return Bonds_4530,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,578.16,578.16,0.0,14.3,0.1,1.0,0.0,19.6,55.5
2026-01-19,Real Return Bonds_2835,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,588.34,588.34,0.0,14.0,-0.06,1.0,0.0,14.9,70.8
2026-01-19,Real Return Bonds_8198,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,605.65,605.65,0.0,13.9,-0.07,1.0,0.0,24.1,71.7
2026-01-19,Real Return Bonds_1429,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,586.46,586.46,0.0,13.8,0.27,1.0,0.0,22.3,88.1
2026-01-19,Real Return Bonds_8433,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,594.66,594.66,0.0,13.8,-0.02,1.0,0.0,15.9,85.4
2026-01-19,Real Return Bonds_8121,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,617.84,617.84,0.0,14.2,0.03,1.0,0.0,22.6,77.3
2026-01-19,Real Return Bonds_7714,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,613.27,613.27,0.0,13.4,-0.09,1.0,0.0,18.1,74.5
2026-01-19,Real Return Bonds_4348,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,607.69,607.69,0.0,14.0,0.11,1.0,0.0,19.4,75.1
2026-01-19,Real Return Bonds_8929,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,597.56,597.56,0.0,14.2,0.14,1.0,0.0,23.3,93.7
2026-01-19,Real Return Bonds_1129,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,629.88,629.88,0.0,13.9,0.15,1.0,0.0,25.1,87.1
2026-01-19,Real Return Bonds_8546,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,646.08,646.08,0.0,14.3,-0.0,1.0,0.0,26.8,78.0
2026-01-19,Real Return Bonds_7467,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,604.41,604.41,0.0,13.6,0.02,1.0,0.0,18.3,79.5
2026-01-19,Real Return Bonds_2683,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,591.1,591.1,0.0,13.5,-0.08,1.0,0.0,26.9,82.4
2026-01-19,Real Return Bonds_9553,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,672.98,672.98,0.0,13.6,-0.12,1.0,0.0,17.9,72.1
2026-01-19,Real Return Bonds_8704,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,584.75,584.75,0.0,13.5,0.16,1.0,0.0,22.5,75.6
2026-01-19,Real Return Bonds_2383,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,626.41,626.41,0.0,14.3,-0.08,1.0,0.0,22.8,84.0
2026-01-19,Real Return Bonds_8698,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,632.11,632.11,0.0,13.9,-0.09,1.0,0.0,16.2,70.9
2026-01-19,Real Return Bonds_2685,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,561.03,561.03,0.0,13.4,-0.07,1.0,0.0,23.4,76.6
2026-01-19,Real Return Bonds_3072,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,631.49,631.49,0.0,13.7,0.0,1.0,0.0,27.2,86.9
2026-01-19,Real Return Bonds_1683,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,587.46,587.46,0.0,14.4,-0.13,1.0,0.0,35.5,75.2
2026-01-19,Real Return Bonds_6889,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,620.41,620.41,0.0,14.6,-0.02,1.0,0.0,26.1,76.7
2026-01-19,Real Return Bonds_4269,Asset,Fixed Income,Real Return Bonds,Government,North America,Canada,CAD,624.16,624.16,0.0,13.4,0.04,1.0,0.0,29.9,72.7
